title,author,genre,book_url,image_url
Всередині Vogue. Мій щоденник сотого року,Олександра Шульман,Нехудожня література (нон-фікшн),/catalog/zhurnalistyka-reportazhi/vseredyni-vogue-mij-shchodennyk-sotoho-roku/,https://book-ye.com.ua//upload/resize_cache/iblock/e96/230_355_1/6558c434_d761_11e8_810c_000c29ae1566_f65d9be2_891d_11ea_8130_000c29ae1566.jpg
Внутрішня історія. Про це не говорять ,Йаэль Адлер,Нехудожня література (нон-фікшн),/catalog/medychna-literatura/vnutrishnya-istoriya-pro-tse-ne-hovoryat-/,https://book-ye.com.ua//upload/resize_cache/iblock/3c3/230_355_1/3991616c_c27d_11e9_811d_000c29ae1566_3aae81c9_e624_11eb_8150_0050568ef5e6.jpg
Моя історія в General Motors,Альфред Слоун,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/moya-istoriya-v-general-motors/,https://book-ye.com.ua//upload/resize_cache/iblock/32c/230_355_1/15eb255b_1462_11eb_813d_000c29ae1566_8b52e17a_1463_11eb_813d_000c29ae1566.jpg
Викрадачі вогню. Таємна революція змінених станів,Стівен Котлер,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/vykradachi-vohnyu-tayemna-revolyutsiya-zminenykh-staniv/,https://book-ye.com.ua//upload/resize_cache/iblock/c08/230_355_1/d14e2cba_3d91_11e8_80f3_000c29ae1566_5a390dae_60bf_11eb_8146_000c29ae1566.jpg
Українська Аргонавтика. Закордонна діяльність УНА-УНСО (1991-2001 рр.),Микола Кравченко,Нехудожня література (нон-фікшн),/catalog/vijskova-istoriya/ukrayinska-arhonavtyka-zakordonna-diyalnist-una-unso-1991-2001-rr-/,https://book-ye.com.ua//upload/resize_cache/iblock/664/230_355_1/e69d1da0_151e_11eb_813d_000c29ae1566_2966c4ea_1520_11eb_813d_000c29ae1566.jpg
Чому варто жити далі,Метт Гейґ,Нехудожня література (нон-фікшн),/catalog/psykholohiya/chomu-varto-zhyty-dali/,https://book-ye.com.ua//upload/resize_cache/iblock/b5e/230_355_1/6bbfc6a8_208f_11e9_8112_000c29ae1566_04f46666_524a_11eb_8144_000c29ae1566.jpg
Хронологічні таблиці з Нової історії країн Азії та Африки XVI ст.- поч. XX ст.,Алла Шпак,Нехудожня література (нон-фікшн),/catalog/istoriya-zarubizhnykh-krayin/khronolohichni-tablytsi-z-novoyi-istoriyi-krayin-aziyi-ta-afryky-xvi-st-poch-xx-st/,https://book-ye.com.ua//upload/resize_cache/iblock/b19/230_355_1/8dadb415_ac89_11e9_811b_000c29ae1566_e32047fb_ac89_11e9_811b_000c29ae1566.jpg
Валютні війни. Витоки наступної світової кризи,Джеймс Рікардз,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/valyutni-vijny-vytoky-nastupnoyi-svitovoyi-kryzy/,https://book-ye.com.ua//upload/resize_cache/iblock/0f0/230_355_1/bbb7bb41_2b55_11e8_80ea_000c29ae1566_459b6c70_9449_11ea_8136_000c29ae1566.jpg
Ключі Царства,Арчибальд Дж. Кронін,Нехудожня література (нон-фікшн),/catalog/zarubizhna-klasyka/klyuchi-tsarstva/,https://book-ye.com.ua//upload/resize_cache/iblock/29d/230_355_1/f402c4d7_c2a3_11eb_814a_0050568ef5e6_fab3dfd5_c2a5_11eb_814a_0050568ef5e6.jpg
Нічого правдивого й усе можливо. Сходження до сучасної Росії,Пітер Померанцев,Нехудожня література (нон-фікшн),/catalog/politolohiya/nichoho-pravdyvoho-j-use-mozhlyvo-skhodzhennya-do-suchasnoyi-rosiyi/,https://book-ye.com.ua//upload/resize_cache/iblock/f65/230_355_1/28580447_6167_11eb_8146_000c29ae1566_ebd009ea_6168_11eb_8146_000c29ae1566.jpg
Ораторське мистецтво,Інна Плотницька,Нехудожня література (нон-фікшн),/catalog/oratorske-mystetstvo/oratorske-mystetstvo/,https://book-ye.com.ua//upload/resize_cache/iblock/594/230_355_1/d4591a70_805a_11ed_8177_0050568ef5e6_777cf8af_805b_11ed_8177_0050568ef5e6.jpg
Діалоги,Луцій Сенека,Нехудожня література (нон-фікшн),/catalog/filosofiya/dialohy/,https://book-ye.com.ua//upload/resize_cache/iblock/762/230_355_1/c541e49c_d831_11e8_810c_000c29ae1566_af8e6b67_d833_11e8_810c_000c29ae1566.jpg
Воєнна доктрина українських націоналістів,Михайло Колодзинський,Нехудожня література (нон-фікшн),/catalog/vijskova-istoriya/voyenna-doktryna-ukrayinskykh-natsionalistiv/,https://book-ye.com.ua//upload/resize_cache/iblock/366/230_355_1/c19321be_9687_11e9_8112_000c29ae1566_3624962c_4383_11eb_8142_000c29ae1566.jpg
Щоденник драйвової панянки (червоний),Олена Чорна,Нехудожня література (нон-фікшн),/catalog/inshe/shchodennyk-drajvovoyi-panyanky-chervonyj/,https://book-ye.com.ua//upload/resize_cache/iblock/664/230_355_1/874e7659_b100_11e8_8105_000c29ae1566_df6007de_e48f_11eb_8150_0050568ef5e6.jpg
Твій щасливий одяг. Як психологія моди допоможе покращити стиль і життя,Донн Керен,Нехудожня література (нон-фікшн),/catalog/psykholohiya/tvij-shchaslyvyj-odyah-yak-psykholohiya-mody-dopomozhe-pokrashchyty-styl-i-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/144/230_355_1/4d106f89_f124_11eb_8150_0050568ef5e6_0f0abfe4_f131_11eb_8150_0050568ef5e6.jpg
Хітмейкери. Наука популярності та змагання за увагу,Дерек Томпсон,Нехудожня література (нон-фікшн),/catalog/dlya-marketolohiv/khitmejkery-nauka-populyarnosti-ta-zmahannya-za-uvahu/,https://book-ye.com.ua//upload/resize_cache/iblock/e32/230_355_1/cd925613_3440_11e9_8112_000c29ae1566_63d15ad2_60b6_11eb_8146_000c29ae1566.jpg
Книга для запису кулінарних рецептів. Книга 6,,Нехудожня література (нон-фікшн),/catalog/kulinariya/knyha-dlya-zapysu-kulinarnykh-retseptiv-knyha-6/,https://book-ye.com.ua//upload/resize_cache/iblock/945/230_355_1/059cd682_8699_11e8_8100_000c29ae1566_6f39ab43_b876_11eb_814a_0050568ef5e6.jpg
Зрозуміти комікси,Скотт Макклауд,Нехудожня література (нон-фікшн),/catalog/komiksy/zrozumity-komiksy/,https://book-ye.com.ua//upload/resize_cache/iblock/3f7/230_355_1/e5ed9924_6685_11e9_8112_000c29ae1566_9bee144d_6686_11e9_8112_000c29ae1566.jpg
Коротка історія пияцтва,Марк Форсайт,Нехудожня література (нон-фікшн),/catalog/naukovo-populyarna-literatura/korotka-istoriya-pyyatstva/,https://book-ye.com.ua//upload/resize_cache/iblock/963/230_355_1/62d97635_6ae3_11eb_8148_000c29ae1566_e78bc262_6ae3_11eb_8148_000c29ae1566.jpg
Інтернет речей,Семюель Грінгард,Нехудожня література (нон-фікшн),/catalog/internet/internet-rechej/,https://book-ye.com.ua//upload/resize_cache/iblock/c2d/230_355_1/24d2d959_d110_11e8_810c_000c29ae1566_c7883c41_d110_11e8_810c_000c29ae1566.jpg
Маркетинг 4.0. Від традиційного до цифрового (м'яка обкладинка),Філіп Котлер,Нехудожня література (нон-фікшн),/catalog/dlya-marketolohiv/marketynh-4-0-vid-tradytsijnoho-do-tsyfrovoho-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/133/230_355_1/23a2d52d_3df6_11eb_8142_000c29ae1566_83003440_3e17_11eb_8142_000c29ae1566.jpg
Закони переможців,,Нехудожня література (нон-фікшн),/catalog/psykholohiya/zakony-peremozhtsiv/,https://book-ye.com.ua//upload/resize_cache/iblock/ade/230_355_1/b0a3023b_88dd_11e8_8100_000c29ae1566_c2df33f8_88df_11e8_8100_000c29ae1566.jpg
Віра предків наших,В. Шаян,Нехудожня література (нон-фікшн),/catalog/kulturolohiya/vira-predkiv-nashykh/,https://book-ye.com.ua//upload/resize_cache/iblock/567/230_355_1/3d15ab20_8048_11ed_8177_0050568ef5e6_236688d3_8049_11ed_8177_0050568ef5e6.jpg
"Я спробувала все! Упертість, плач та напади гніву: долаємо без перешкод період від 1 до 5 років",Ізабель Фільоза,Нехудожня література (нон-фікшн),/catalog/pedahohika-ta-vykhovannya/ya-sprobuvala-vse-upertist-plach-ta-napady-hnivu-dolayemo-bez-pereshkod-period-vid-1-do-5-rokiv/,https://book-ye.com.ua//upload/resize_cache/iblock/2ef/230_355_1/1e13a5da_1f5f_11ec_8152_0050568ef5e6_1432a61d_1f60_11ec_8152_0050568ef5e6.jpg
Я хочу читати,Надія Малащенко,Нехудожня література (нон-фікшн),/catalog/pedahohika-ta-vykhovannya/ya-khochu-chytaty/,https://book-ye.com.ua//upload/resize_cache/iblock/89f/230_355_1/cad1ef1b_ce9b_11eb_814e_0050568ef5e6_aae372f4_ce9d_11eb_814e_0050568ef5e6.jpg
Комплект книг «Чорні лебеді» у футлярі,Насім Ніколас Талеб,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/komplekt-knyh-chorni-lebedi-u-futlyari/,https://book-ye.com.ua//upload/resize_cache/iblock/d69/230_355_1/632cec42_1cb1_11ea_8124_000c29ae1566_5dd41c05_1cb2_11ea_8124_000c29ae1566.jpeg
Перша й остання свобода,Джидду Крішнамурті,Нехудожня література (нон-фікшн),/catalog/filosofiya/persha-j-ostannya-svoboda/,https://book-ye.com.ua//upload/resize_cache/iblock/470/230_355_1/f9348a02_8695_11e9_8112_000c29ae1566_cf3b6f22_70f7_11eb_8149_0050568ef5e6.jpg
Пояснюючи світ. Історія сучасної науки ,Стівен Вайнберг,Нехудожня література (нон-фікшн),/catalog/tochni-ta-pryrodnychi-nauky/poyasnyuyuchy-svit-istoriya-suchasnoyi-nauky-/,https://book-ye.com.ua//upload/resize_cache/iblock/f58/230_355_1/8bba81cd_88f9_11e9_8112_000c29ae1566_d9a57b30_88f9_11e9_8112_000c29ae1566.jpg
Народна медицина українців,Зоряна Болтарович,Нехудожня література (нон-фікшн),/catalog/narodna-medytsyna/narodna-medytsyna-ukrayintsiv/,https://book-ye.com.ua//upload/resize_cache/iblock/5da/230_355_1/a8fc490d_805f_11ed_8177_0050568ef5e6_31616b88_8061_11ed_8177_0050568ef5e6.jpg
Лінкольн у бардо,Джордж Сондерс,Нехудожня література (нон-фікшн),/catalog/biohrafiyi-vidomykh-lyudej/linkoln-u-bardo/,https://book-ye.com.ua//upload/resize_cache/iblock/bfe/230_355_1/71f6ba11_1dae_11ea_8125_000c29ae1566_9b536822_1dae_11ea_8125_000c29ae1566.jpg
Шпаргалка для батьків. Науковий підхід до виховання дітей від народження до садка,Емілі Остер,Нехудожня література (нон-фікшн),/catalog/pedahohika-ta-vykhovannya/shparhalka-dlya-batkiv-naukovyj-pidkhid-do-vykhovannya-ditej-vid-narodzhennya-do-sadka/,https://book-ye.com.ua//upload/resize_cache/iblock/9dc/230_355_1/a7c26b32_1813_11ea_8124_000c29ae1566_d29f9fa4_1814_11ea_8124_000c29ae1566.jpg
Останні українці Польщі,Олег Криштопа,Нехудожня література (нон-фікшн),/catalog/zhurnalistyka-reportazhi/ostanni-ukrayintsi-polshchi/,https://book-ye.com.ua//upload/resize_cache/iblock/8e9/230_355_1/1a593408_0a0c_11ea_8123_000c29ae1566_ee2f9b70_0a0c_11ea_8123_000c29ae1566.jpg
Зроби це зараз! 22 поради для успішного навчання,Брайан Трейсі,Нехудожня література (нон-фікшн),/catalog/samorozvytok/zroby-tse-zaraz-22-porady-dlya-uspishnoho-navchannya/,https://book-ye.com.ua//upload/resize_cache/iblock/e30/230_355_1/79fd2d0b_2dbe_11ec_8152_0050568ef5e6_670ebef0_2dbf_11ec_8152_0050568ef5e6.jpg
Проект «Україна». Австрійська Галичина,Микола Литвин,Нехудожня література (нон-фікшн),/catalog/istoriya-ukrayiny-xix-stolittya/proekt-ukrayina-avstrijska-galychyna/,https://book-ye.com.ua//upload/resize_cache/iblock/80b/230_355_1/34f3f664_774c_11eb_8149_0050568ef5e6_1416ca26_774d_11eb_8149_0050568ef5e6.jpg
Робота рулить! Уроки Google: правила гри у команді мрії,Ласло Бок,Нехудожня література (нон-фікшн),/catalog/menedzhment/robota-rulyt-uroky-google-pravyla-hry-u-komandi-mriyi/,https://book-ye.com.ua//upload/resize_cache/iblock/b3a/230_355_1/5d20dde2_0275_11e7_80c5_000c29ae1566_69853f7e_94ec_11ea_8136_000c29ae1566.jpg
Книга настроїв,Лорен Мартін,Нехудожня література (нон-фікшн),/catalog/psykholohiya/knyha-nastroyiv/,https://book-ye.com.ua//upload/resize_cache/iblock/746/230_355_1/94f79a7e_1180_11ec_8150_0050568ef5e6_978de80a_1183_11ec_8150_0050568ef5e6.jpg
Щоденник щастя 3,,Нехудожня література (нон-фікшн),/catalog/khobi-ta-dozvillya/shchodennyk-shchastya-3/,https://book-ye.com.ua//upload/resize_cache/iblock/38e/230_355_1/3fa872be_8c1f_11e8_8100_000c29ae1566_aaafe7c7_6609_11eb_8146_000c29ae1566.jpeg
Література і філософія: доба українського бароко,Леонід Ушкалов,Нехудожня література (нон-фікшн),/catalog/literaturoznavstvo/literatura-i-filosofiya-doba-ukrayinskoho-baroko/,https://book-ye.com.ua//upload/resize_cache/iblock/6fb/230_355_1/158c65d9_61cb_11ed_8175_0050568ef5e6_9b725c93_61cb_11ed_8175_0050568ef5e6.jpg
Риба всередині нас,Ніл Шубін,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/ryba-vseredyni-nas/,https://book-ye.com.ua//upload/resize_cache/iblock/382/230_355_1/122d2ec0_3c03_11e9_8112_000c29ae1566_61e65f0e_3c03_11e9_8112_000c29ae1566.jpg
Шпигунські таємниці. Як захистити своє життя,Джейсон Генсон,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/shpyhunski-tayemnytsi-yak-zakhystyty-svoye-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/093/230_355_1/9f5b1aa3_0257_11e7_80c5_000c29ae1566_34f548fc_96ba_11ea_8136_000c29ae1566.jpg
WAR.ru (українською),Юрій Руденко,Нехудожня література (нон-фікшн),/catalog/suchasna-istoriya-ukrayiny/war-ru-ukrayinskoyu/,https://book-ye.com.ua//upload/resize_cache/iblock/237/230_355_1/771aa7b4_8187_11eb_814a_0050568ef5e6_4c01e258_8189_11eb_814a_0050568ef5e6.jpg
101 таємниця масонів,Барб Карг,Нехудожня література (нон-фікшн),/catalog/politolohiya/101-tayemnytsya-masoniv/,https://book-ye.com.ua//upload/resize_cache/iblock/311/230_355_1/a2e7a50d_2625_11e9_8112_000c29ae1566_38a5bf9e_2626_11e9_8112_000c29ae1566.jpg
Складні підлеглі. Практика керівників,Максим Батирєв,Нехудожня література (нон-фікшн),/catalog/hr-human-resources/skladni-pidlehli-praktyka-kerivnykiv/,https://book-ye.com.ua//upload/resize_cache/iblock/673/230_355_1/f7848026_145d_11ec_8150_0050568ef5e6_199d2aea_1462_11ec_8150_0050568ef5e6.jpg
Тегілім – Псалми. Коментар рабина Шимшона Рафаеля Гірша (Том 1 + Том 2),,Нехудожня література (нон-фікшн),/catalog/khrystyyanstvo/tehilim-psalmy-komentar-rabyna-shymshona-rafaelya-girsha-tom-1-tom-2/,https://book-ye.com.ua//upload/resize_cache/iblock/1ef/230_355_1/d32feee9_653d_11eb_8146_000c29ae1566_3a11960f_6541_11eb_8146_000c29ae1566.jpg
"Розмови з незнайомцями. Що слід знати про людей, яких ми не знаємо",Малкольм Ґладвелл,Нехудожня література (нон-фікшн),/catalog/psykholohiya/rozmovy-z-neznajomtsyamy-shcho-slid-znaty-pro-lyudej-yakykh-my-ne-znayemo/,https://book-ye.com.ua//upload/resize_cache/iblock/02d/230_355_1/b573bca7_3e10_11eb_8142_000c29ae1566_0c8e8198_3eca_11eb_8142_000c29ae1566.jpg
Тлумачення снів (Зарубіжні авторські зібрання),Зигмунд Фрейд,Нехудожня література (нон-фікшн),/catalog/psykholohiya/tlumachennya-sniv-zarubizhni-avtorski-zibrannya/,https://book-ye.com.ua//upload/resize_cache/iblock/706/230_355_1/7c5b1041_688b_11eb_8148_000c29ae1566_acef9fe3_688c_11eb_8148_000c29ae1566.jpg
"Дитячий аутизм і АВА: терапія, що грунтується на методах прикладного аналізу поведінки",Роберт Шрамм,Нехудожня література (нон-фікшн),/catalog/pedahohika-ta-vykhovannya/dytyachyj-autyzm-i-ava-terapiya-shcho-hruntuyetsya-na-metodakh-prykladnoho-analizu-povedinky/,https://book-ye.com.ua//upload/resize_cache/iblock/c62/230_355_1/195b932f_a372_11eb_814a_0050568ef5e6_3b8a2c70_a373_11eb_814a_0050568ef5e6.jpg
Чорні діри і молоді Всесвіти та інші лекції,Стівен Гокінґ,Нехудожня література (нон-фікшн),/catalog/tochni-ta-pryrodnychi-nauky/chorni-diry-i-molodi-vsesvity-ta-inshi-lektsiyi/,https://book-ye.com.ua//upload/resize_cache/iblock/742/230_355_1/21ccbbcb_046b_11ea_8123_000c29ae1566_8412c1f7_ea0d_11eb_8150_0050568ef5e6.jpg
"Хочу грати на роялі (1, 2 частини)",Наталія Гриднєва,Нехудожня література (нон-фікшн),/catalog/muzyka/khochu-hraty-na-royali-1-2-chastyny/,https://book-ye.com.ua//upload/resize_cache/iblock/287/230_355_1/419f2345_e3dd_11e6_80c1_000c29ae1566_5448c70a_08af_11eb_813d_000c29ae1566.jpg
Наркономіка. Як працює економіка картелів,Том Вейнрайт,Нехудожня література (нон-фікшн),/catalog/ekonomika/narkonomika-yak-pratsyuye-ekonomika-karteliv/,https://book-ye.com.ua//upload/resize_cache/iblock/df6/230_355_1/36cf743e_43ed_11e9_8112_000c29ae1566_9aa58eec_43ed_11e9_8112_000c29ae1566.jpg
Філософія впевненості в собі,Шарль Пепен,Нехудожня література (нон-фікшн),/catalog/psykholohiya/filosofiya-vpevnenosti-v-sobi/,https://book-ye.com.ua//upload/resize_cache/iblock/2d0/230_355_1/ecb12eac_eb58_11e9_8123_000c29ae1566_5bc91371_eb59_11e9_8123_000c29ae1566.jpg
Доба Націоналізму,Ярослав Оршан,Нехудожня література (нон-фікшн),/catalog/sotsiolohiya/doba-natsionalizmu/,https://book-ye.com.ua//upload/resize_cache/iblock/b0f/230_355_1/57d64c0f_152f_11eb_813d_000c29ae1566_7ed324f1_1530_11eb_813d_000c29ae1566.jpg
Лабіринти американського постмодернізму. Книга І,Максим Нестелєєв,Нехудожня література (нон-фікшн),/catalog/literaturoznavstvo/labirynty-amerykanskoho-postmodernizmu-knyha-i/,https://book-ye.com.ua//upload/resize_cache/iblock/b7f/230_355_1/155967c6_0244_11ea_8123_000c29ae1566_924d32cb_6724_11ed_8175_0050568ef5e6.jpg
Харизма лідера,Радислав Гандапас,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/kharyzma-lidera/,https://book-ye.com.ua//upload/resize_cache/iblock/5aa/230_355_1/47ed22f0_c470_11e7_80d3_000c29ae1566_abcb7b80_c470_11e7_80d3_000c29ae1566.png
Індустрії майбутнього,Алек Росс,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/industriyi-majbutnoho/,https://book-ye.com.ua//upload/resize_cache/iblock/866/230_355_1/fe20c16b_2564_11e8_80e8_000c29ae1566_1869baeb_951e_11ea_8136_000c29ae1566.jpg
Мовна політика в багатомовних країнах. Закордонний досвід та його придатність для України,Володимир Кулик,Нехудожня література (нон-фікшн),/catalog/movoznavstvo/movna-polityka-v-bahatomovnykh-krayinakh-zakordonnyj-dosvid-ta-joho-prydatnist-dlya-ukrayiny/,https://book-ye.com.ua//upload/resize_cache/iblock/3af/230_355_1/7dd56923_e9f3_11eb_8150_0050568ef5e6_a0961412_e9f5_11eb_8150_0050568ef5e6.jpg
MBA в домашніх умовах. Шпаргалки бізнес-практика (pocketbook),Джош Кауфман,Нехудожня література (нон-фікшн),/catalog/dlya-marketolohiv/mba-v-domashnikh-umovakh-shparhalky-biznes-praktyka-pocketbook/,https://book-ye.com.ua//upload/resize_cache/iblock/582/230_355_1/443338d1_57a6_11ea_8127_000c29ae1566_9a4c2299_8eb1_11ea_8136_000c29ae1566.jpg
На плечах гігантів. Величні прориви в фізиці та астрономії,Стівен Гокінґ,Нехудожня література (нон-фікшн),/catalog/tochni-ta-pryrodnychi-nauky/na-plechakh-hihantiv-velychni-proryvy-v-fizytsi-ta-astronomiyi/,https://book-ye.com.ua//upload/resize_cache/iblock/d38/230_355_1/9c3dd8d1_acd3_11eb_814a_0050568ef5e6_4fc8e614_acd5_11eb_814a_0050568ef5e6.jpg
Компас емоцій. Як зрозуміти свої почуття,Ілсе Санд,Нехудожня література (нон-фікшн),/catalog/psykholohiya/kompas-emotsij-yak-zrozumity-svoyi-pochuttya/,https://book-ye.com.ua//upload/resize_cache/iblock/fde/230_355_1/9a0185da_88f8_11e9_8112_000c29ae1566_f1c20e77_a92f_11e9_8115_000c29ae1566.jpg
Книга міфічних чудовиськ,,Нехудожня література (нон-фікшн),/catalog/knyhy-rozmalovky/knyha-mifichnykh-chudovysk/,https://book-ye.com.ua//upload/resize_cache/iblock/33b/230_355_1/8acf33b0_3d9f_11e8_80f3_000c29ae1566_dbcccf44_3d9f_11e8_80f3_000c29ae1566.jpg
Комплект книг «Для сина маминої подруги» у футлярі,Дмитро Томчук,Нехудожня література (нон-фікшн),/catalog/biznes-psykholohiya/komplekt-knyh-dlya-syna-mamynoyi-podruhy-u-futlyari/,https://book-ye.com.ua//upload/resize_cache/iblock/2ee/230_355_1/902cc984_1cbe_11ea_8124_000c29ae1566_2084f48c_1cc0_11ea_8124_000c29ae1566.jpeg
Ранньомодерна Європа,В. Балух,Нехудожня література (нон-фікшн),/catalog/istoriya-zarubizhnykh-krayin/rannomoderna-yevropa/,https://book-ye.com.ua//upload/resize_cache/iblock/c2c/230_355_1/3bc36740_dd63_11ea_813c_000c29ae1566_895df983_dd63_11ea_813c_000c29ae1566.jpg
Вона і Він про секс,Лєв-Старовіч Збіґнєв,Нехудожня література (нон-фікшн),/catalog/psykholohiya/vona-i-vin-pro-seks/,https://book-ye.com.ua//upload/resize_cache/iblock/355/230_355_1/89b63310_f9e0_11e6_80c5_000c29ae1566_4f4603d2_a3d9_11ea_8136_000c29ae1566.jpg
Українська дивізія «Галичина». Історія формування і бойових дій 1943 – 45 роках,Вольф-Дітріх Гайке,Нехудожня література (нон-фікшн),/catalog/vijskova-istoriya/ukrayinska-dyviziya-galychyna-istoriya-formuvannya-i-bojovykh-dij-1943-45-rokakh/,https://book-ye.com.ua//upload/resize_cache/iblock/609/230_355_1/8694323b_a8f1_11eb_814a_0050568ef5e6_a6a946a4_a8f3_11eb_814a_0050568ef5e6.jpg
Декоративне мистецтво України ХХ століття. У пошуках “великого стилю”,Тетяна Кара-Васильєва,Нехудожня література (нон-фікшн),/catalog/zhyvopys/dekoratyvne-mystetstvo-ukrayiny-khkh-stolittya-u-poshukakh-velykoho-stylyu/,https://book-ye.com.ua//upload/resize_cache/iblock/9a8/230_355_1/38ef340a_d9ac_11e6_80c0_000c29ae1566_fd71158b_b30d_11eb_814a_0050568ef5e6.jpg
Засновник УПА (1941-1943). Сторінки непрочитаного життєпису Тараса Бульби-Боровця,Іван Ольховський,Нехудожня література (нон-фікшн),/catalog/biohrafiyi-vidomykh-lyudej/zasnovnyk-upa-1941-1943-storinky-neprochytanoho-zhyttyepysu-tarasa-bulby-borovtsya/,https://book-ye.com.ua//upload/resize_cache/iblock/f41/230_355_1/08f3b1ec_1b33_11ea_8124_000c29ae1566_b561bdd7_d67f_11ec_816f_0050568ef5e6.jpg
Ви це зможете! 7 складових здорового способу життя,Дарка Озерна,Нехудожня література (нон-фікшн),/catalog/zdorov-ya-ta-krasa/vy-tse-zmozhete-7-skladovykh-zdorovoho-sposobu-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/93f/230_355_1/83c4dc8d_2b0f_11eb_8140_000c29ae1566_936b0e58_2b14_11eb_8140_000c29ae1566.jpg
Психологія сексуальності (м'яка обкладинка),Зигмунд Фрейд,Нехудожня література (нон-фікшн),/catalog/psykholohiya/psykholohiya-seksualnosti-m-yaka-obkladynka/,https://book-ye.com.ua//upload/resize_cache/iblock/4bc/230_355_1/a3e89e0f_908d_11e6_80c0_000c29ae1566_4724fd3f_7067_11eb_8148_000c29ae1566.jpg
Команда суперників. Біографія Лінкольна,Доріс Ґудвін,Нехудожня література (нон-фікшн),/catalog/biohrafiyi-vidomykh-lyudej/komanda-supernykiv-biohrafiya-linkolna/,https://book-ye.com.ua//upload/resize_cache/iblock/f1e/230_355_1/2b833108_2583_11ea_8126_000c29ae1566_2dc06373_937a_11ea_8136_000c29ae1566.jpg
Чистий кодер. Кодекс поведінки для професійних розробників,Роберт Мартін,Нехудожня література (нон-фікшн),/catalog/prohramuvannya/chystyj-koder-kodeks-povedinky-dlya-profesijnykh-rozrobnykiv/,https://book-ye.com.ua//upload/resize_cache/iblock/ef5/230_355_1/f7dca060_a62d_11ed_817c_0050568ef5e6_e9ef62cb_a62f_11ed_817c_0050568ef5e6.jpg
Людина. Навчальний посібник з анатомії та фізіології,Тоні Сміт,Нехудожня література (нон-фікшн),/catalog/anatomiya-ta-fiziolohiya/lyudyna-navchalnyj-posibnyk-z-anatomiyi-ta-fiziolohiyi/,https://book-ye.com.ua//upload/resize_cache/iblock/c49/230_355_1/9e5c25fc_dc02_11e6_80c1_000c29ae1566_3f4824ed_8507_11e7_80cf_000c29ae1566.jpg
Історія анімації: Як народжується мистецтво,Нікіта Квавцов,Нехудожня література (нон-фікшн),/catalog/dyzajn-ta-web-dyzajn/istoriya-animatsiyi-yak-narodzhuyetsya-mystetstvo/,https://book-ye.com.ua//upload/resize_cache/iblock/715/230_355_1/e45cb82b_27b6_11ea_8126_000c29ae1566_e0ec85e5_27b7_11ea_8126_000c29ae1566.jpg
Невідомі сторінки історії України. Україна і світ,Дмитро Ідрісов,Нехудожня література (нон-фікшн),/catalog/zahalna-istoriya-ukrayiny/nevidomi-storinky-istoriyi-ukrayiny-ukrayina-i-svit/,https://book-ye.com.ua//upload/resize_cache/iblock/1f3/230_355_1/4834435a_69f0_11eb_8148_000c29ae1566_0081a1f6_69f2_11eb_8148_000c29ae1566.jpg
Дієва економіка для важких часів,Естер Дюфло,Нехудожня література (нон-фікшн),/catalog/ekonomika/diyeva-ekonomika-dlya-vazhkykh-chasiv/,https://book-ye.com.ua//upload/resize_cache/iblock/c07/230_355_1/f1d12cfe_a807_11eb_814a_0050568ef5e6_0ed7517d_de26_11eb_8150_0050568ef5e6.jpg
"Зовнішня історія. Що приховує шкіра? Два квадратні метри, які визначають наш спосіб життя",Йаэль Адлер,Нехудожня література (нон-фікшн),/catalog/medychna-literatura/zovnishnya-istoriya-shcho-prykhovuye-shkira-dva-kvadratni-metry-yaki-vyznachayut-nash-sposib-zhyttya/,https://book-ye.com.ua//upload/resize_cache/iblock/eed/230_355_1/90672846_ce08_11e8_810c_000c29ae1566_9e898fa9_e62f_11eb_8150_0050568ef5e6.jpg
Хуцпа. Чому Ізраїль став світовим центром інновацій та підприємництва,Інбал Аріелі,Нехудожня література (нон-фікшн),/catalog/startapy/khutspa-chomu-izrayil-stav-svitovym-tsentrom-innovatsij-ta-pidpryyemnytstva/,https://book-ye.com.ua//upload/resize_cache/iblock/af1/230_355_1/58cf05d9_8273_11ec_8166_0050568ef5e6_08767631_840f_11ec_8166_0050568ef5e6.jpeg
"Історія, мова, географія: топоніми середньовічного Поділля",Віталій Михайловський,Нехудожня література (нон-фікшн),/catalog/rehiony-ukrayiny/istoriya-mova-heohrafiya-toponimy-serednovichnoho-podillya/,https://book-ye.com.ua//upload/resize_cache/iblock/2cd/230_355_1/a332c11c_c9da_11eb_814d_0050568ef5e6_26679ebc_c9e7_11eb_814d_0050568ef5e6.jpg
